"","Page","URL","og.title","Pageviews","Unique.Pageviews","Avg..Time.on.Page","Entrances","Bounce.Rate","X..Exit","Page.Value","title"
"889","/classifieds/jobs/assistant-chaplain-new-position","http://americamagazine.org/classifieds/jobs/assistant-chaplain-new-position",NA,"48","44","0:00:24","3","66.67%","27.08%","$0.00","unknown"
"890","/content/all-things/slavery-and-commodity-chains-fighting-globalization-indifference","http://americamagazine.org/content/all-things/slavery-and-commodity-chains-fighting-globalization-indifference",NA,"48","41","0:10:41","40","77.50%","83.33%","$0.00","Slavery and Commodity Chains: Fighting the Globalization of Indifference"
"891","/content/all-things/what-makes-good-catholic-teacher","http://americamagazine.org/content/all-things/what-makes-good-catholic-teacher",NA,"48","46","0:07:17","46","89.13%","95.83%","$0.00","What Makes a Good Catholic Teacher?"
"892","/content/frequently-asked-questions","http://americamagazine.org/content/frequently-asked-questions",NA,"48","43","0:01:40","3","66.67%","33.33%","$0.00","Frequently Asked Questions"
"893","/content/unconventional-wisdom/do-not-publish-how-red-and-blue-map-evolved-over-past-century","http://americamagazine.org/content/unconventional-wisdom/do-not-publish-how-red-and-blue-map-evolved-over-past-century",NA,"48","17","0:02:33","7","0.00%","22.92%","$0.00","How the red and blue map evolved over the past century"
"894","/issue/213/they-know-suffering-christ","http://americamagazine.org/issue/213/they-know-suffering-christ",NA,"48","43","0:07:46","41","80.49%","83.33%","$0.00","Why we need a church that is poor and for the poor"
"895","/issue/362/article/why-catholics-fast","http://americamagazine.org/issue/362/article/why-catholics-fast",NA,"48","47","0:01:56","37","91.89%","72.92%","$0.00","Why Catholics Fast"
"896","/issue/christ-actually","http://americamagazine.org/issue/christ-actually",NA,"48","43","0:09:44","39","76.92%","79.17%","$0.00","Christ Actually"
"897","/issue/look-margins","http://americamagazine.org/issue/look-margins",NA,"48","38","0:03:28","24","79.17%","54.17%","$0.00","Questions of domestic violence do not just affect individual families but the larger society."
"898","/issue/pope-francis-people-says-president-human-rights-organization-argentina","http://americamagazine.org/issue/pope-francis-people-says-president-human-rights-organization-argentina",NA,"48","46","0:04:04","31","93.55%","72.92%","$0.00","'Pope Francis is with the people,' says Hebe de Bonafini, president of 'Madres de la Plaza de Mayo'"
"899","/issue/popes-homily-teen-jubilee-mass","http://americamagazine.org/issue/popes-homily-teen-jubilee-mass",NA,"48","42","0:04:29","32","87.50%","68.75%","$0.00","Pope Francis to teenagers: There is no app for happiness"
"900","/issue/will-church-lose-china","http://americamagazine.org/issue/will-church-lose-china",NA,"48","46","0:05:43","43","79.07%","75.00%","$0.00","Will the Catholic Church Lose China?"
"901","/media/podcasts/twitter-turns-10","http://americamagazine.org/media/podcasts/twitter-turns-10",NA,"48","47","0:07:19","44","100.00%","95.83%","$0.00","Twitter Turns 10"
"902","/media/videos/support-our-journalism-mexico-papal-visit","http://americamagazine.org/media/videos/support-our-journalism-mexico-papal-visit",NA,"48","48","0:00:00","47","100.00%","100.00%","$0.00","Support our Journalism | Mexico Papal Visit"
"903","/content/all-things/holy-saturday-milan-time-between","http://americamagazine.org/content/all-things/holy-saturday-milan-time-between",NA,"47","47","0:02:35","44","100.00%","97.87%","$0.00","Holy Saturday in Milan: a time in between"
"904","/content/all-things/learning-be-man-others","http://americamagazine.org/content/all-things/learning-be-man-others",NA,"47","46","0:37:47","45","88.89%","97.87%","$0.00","Learning to be a Man for Others"
"905","/content/dispatches/be-living-writers-gospel-mercy-urges-pope-francis","http://americamagazine.org/content/dispatches/be-living-writers-gospel-mercy-urges-pope-francis",NA,"47","45","0:01:53","15","73.33%","55.32%","$0.00","As “living writers of the Gospel,” says Pope Francis, Christians should practice the works of mercy"
"906","/content/dispatches/colognes-cathedral-plaza-turning-arabic","http://americamagazine.org/content/dispatches/colognes-cathedral-plaza-turning-arabic",NA,"47","46","0:01:14","45","97.78%","95.74%","$0.00","After New Year's assaults in Cologne, a 'clash of civilizations' cannot be denied."
"907","/herbert-mccabe-faith-within-reason","http://americamagazine.org/herbert-mccabe-faith-within-reason",NA,"47","46","0:11:09","44","90.91%","91.49%","$0.00","Herbert McCabe: Faith Within Reason"
"908","/issue/462/article/crisis-management-church","http://americamagazine.org/issue/462/article/crisis-management-church",NA,"47","44","0:02:41","42","90.48%","89.36%","$0.00","Crisis Management in the Church"
"909","/issue/5148/100/reality-check","http://americamagazine.org/issue/5148/100/reality-check",NA,"47","40","0:03:41","37","77.78%","76.60%","$0.00","Reality Check"
"910","/issue/675/article/complicated-apostle","http://americamagazine.org/issue/675/article/complicated-apostle",NA,"47","44","0:07:02","43","90.70%","89.36%","$0.00","A Complicated Apostle"
"911","/issue/710/article/confessions-modern-nun","http://americamagazine.org/issue/710/article/confessions-modern-nun",NA,"47","47","0:06:57","41","92.68%","87.23%","$0.00","Confessions of a Modern Nun"
"912","/issue/786/article/fundamental-challenge","http://americamagazine.org/issue/786/article/fundamental-challenge",NA,"47","44","0:09:35","39","87.50%","89.36%","$0.00","A Fundamental Challenge"
"913","/issue/christian-hope","http://americamagazine.org/issue/christian-hope",NA,"47","40","0:05:40","32","87.50%","74.47%","$0.00","What the Rwandan genocide can teach us about Christian hope"
"914","/issue/examining-our-social-sins","http://americamagazine.org/issue/examining-our-social-sins",NA,"47","46","0:12:19","46","91.30%","93.62%","$0.00","Examining Our Social Sins"
"915","/issue/my-father-nikita","http://americamagazine.org/issue/my-father-nikita",NA,"47","46","0:19:07","46","95.65%","97.87%","$0.00","My Father, Nikita"
"916","/issue/unfinished-houses","http://americamagazine.org/issue/unfinished-houses",NA,"47","44","0:00:18","43","90.70%","91.49%","$0.00","Unfinished Houses"
"917","/submit/46314?step=submission","http://americamagazine.org/submit/46314?step=submission",NA,"47","36","0:08:58","2","0.00%","27.66%","$0.00","unknown"
"918","/users/j-greg-phelan","http://americamagazine.org/users/j-greg-phelan",NA,"47","12","0:02:06","11","9.09%","10.64%","$0.00","J. Greg Phelan"
"919","/403.html?page=/content/all-things/solidarity-our-lgbt-brothers-and-sisters&from=http://www.huffingtonpost.com/entry/religious-leaders-orlando-shooting_us_575ef665e4b071ec19eea15c","http://americamagazine.org/403.html?page=/content/all-things/solidarity-our-lgbt-brothers-and-sisters&from=http://www.huffingtonpost.com/entry/religious-leaders-orlando-shooting_us_575ef665e4b071ec19eea15c",NA,"46","43","0:01:35","42","76.19%","76.09%","$0.00","unknown"
"920","/403.html?page=/content/all-things/solidarity-our-lgbt-brothers-and-sisters&from=https://www.google.com/","http://americamagazine.org/403.html?page=/content/all-things/solidarity-our-lgbt-brothers-and-sisters&from=https://www.google.com/",NA,"46","40","0:00:43","34","79.41%","69.57%","$0.00","unknown"
"921","/403.html?page=/node/154399/draft&from=http://m.facebook.com/","http://americamagazine.org/403.html?page=/node/154399/draft&from=http://m.facebook.com/",NA,"46","38","0:01:03","38","78.95%","80.43%","$0.00","unknown"
"922","/contact/letters-editor","http://americamagazine.org/contact/letters-editor",NA,"46","40","0:02:52","9","50.00%","47.83%","$0.00","Letters to the Editor"
"923","/content/all-things/georgetown-and-slavery-what-owed-today","http://americamagazine.org/content/all-things/georgetown-and-slavery-what-owed-today",NA,"46","44","0:10:23","28","70.00%","84.78%","$0.00","What does Georgetown University owe to the descendants of Jesuit-owned slaves?"
"924","/content/all-things/weeding-out-gays-seminaries","http://americamagazine.org/content/all-things/weeding-out-gays-seminaries",NA,"46","45","0:23:36","44","72.73%","95.65%","$0.00","Weeding Out Gays from Seminaries"
"925","/content/dispatches/cardinal-wuerl-theres-huge-support-pope-francis-among-bishops","http://americamagazine.org/content/dispatches/cardinal-wuerl-theres-huge-support-pope-francis-among-bishops",NA,"46","27","0:09:27","26","50.00%","58.70%","$0.00","Cardinal Wuerl tells 'America': ""There’s huge support"" for Pope Francis among the bishops"
"926","/content/the-word/all-you-can-eat","http://americamagazine.org/content/the-word/all-you-can-eat",NA,"46","41","0:00:19","1","100.00%","4.35%","$0.00","All You Can Eat!"
"927","/issue/culture/call-reform","http://americamagazine.org/issue/culture/call-reform",NA,"46","36","0:01:42","13","78.57%","43.48%","$0.00","A Call for Reform"
"928","/issue/ghetto-gospel","http://americamagazine.org/issue/ghetto-gospel",NA,"46","42","0:04:49","35","91.43%","78.26%","$0.00","‘Ghetto Gospel’: Life lessons from street scriptures"
"929","/media/podcasts/brexit-reactions-ireland","http://americamagazine.org/media/podcasts/brexit-reactions-ireland",NA,"46","42","0:02:36","35","88.57%","80.43%","$0.00","Brexit Reactions from Ireland"
"930","/?articletypeid=1&textid=1062&issueid=345","http://americamagazine.org/?articletypeid=1&textid=1062&issueid=345",NA,"45","34","0:00:44","34","58.82%","64.44%","$0.00","America Magazine"
"931","/404.html?page=/content/dispatches/pope-francis-seek-healing-and&from=","http://americamagazine.org/404.html?page=/content/dispatches/pope-francis-seek-healing-and&from=",NA,"45","34","0:04:17","34","76.47%","68.89%","$0.00","unknown"
"932","/content/all-things/juno-pro-life","http://americamagazine.org/content/all-things/juno-pro-life",NA,"45","42","0:19:05","42","76.19%","91.11%","$0.00","Is Juno Pro-Life?"
"933","/content/all-things/liberal-and-catholic-12-questions-james-carville","http://americamagazine.org/content/all-things/liberal-and-catholic-12-questions-james-carville",NA,"45","42","0:12:36","41","80.49%","91.11%","$0.00","Liberal and Catholic: 12 Questions for James Carville"
"934","/content/all-things/taking-lesson-south-park","http://americamagazine.org/content/all-things/taking-lesson-south-park",NA,"45","45","0:00:00","45","91.11%","100.00%","$0.00","Taking a Lesson From 'South Park'?"
"935","/content/dispatches/lebanon-shows-christians-and-muslims-can-live-together-peace-middle-east","http://americamagazine.org/content/dispatches/lebanon-shows-christians-and-muslims-can-live-together-peace-middle-east",NA,"45","44","0:02:22","35","91.43%","84.44%","$0.00","The miracle of Lebanon: Despite tensions, Muslims and Christians live in peace."
"936","/content/dispatches/pell-claims-he-was-deceived-australian-bishops-about-abusive-priests","http://americamagazine.org/content/dispatches/pell-claims-he-was-deceived-australian-bishops-about-abusive-priests",NA,"45","45","0:00:26","45","97.78%","97.78%","$0.00","Cardinal Pell tells the Royal Commission that he was deceived by two bishops about abusive priests."
"937","/content/good-word/beside-still-waters","http://americamagazine.org/content/good-word/beside-still-waters",NA,"45","45","0:00:30","43","100.00%","95.56%","$0.00","On Easter, drawn by Jesus to still waters"
"938","/issue/389/article/prisons-profit","http://americamagazine.org/issue/389/article/prisons-profit",NA,"45","43","0:05:25","43","93.02%","93.33%","$0.00","Prisons for Profit"
"939","/issue/755/ideas/dearest-forster","http://americamagazine.org/issue/755/ideas/dearest-forster",NA,"45","43","0:09:42","39","69.23%","82.22%","$0.00","Dearest Forster"
"940","/issue/after-obergefell","http://americamagazine.org/issue/after-obergefell",NA,"45","44","0:09:23","38","94.74%","86.67%","$0.00","After Obergefell"
"941","/issue/called-be-saints","http://americamagazine.org/issue/called-be-saints",NA,"45","44","0:10:46","41","80.49%","86.67%","$0.00","Called to Be Saints"
"942","/issue/our-reason-being","http://americamagazine.org/issue/our-reason-being",NA,"45","42","0:02:46","36","91.67%","82.22%","$0.00","Restoring the pillars of Catholic education"
"943","/issue/rooted-vision","http://americamagazine.org/issue/rooted-vision",NA,"45","30","0:01:42","22","90.91%","53.33%","$0.00","Pope Francis connects the pastoral and theological in a ‘new way of being church.’"
"944","/issue/surveillance-state","http://americamagazine.org/issue/surveillance-state",NA,"45","42","0:04:34","41","87.80%","93.33%","$0.00","The Surveillance State"
"945","/issue/two-israels","http://americamagazine.org/issue/two-israels",NA,"45","42","0:07:05","11","81.82%","57.78%","$0.00","Editors: How can American Catholics work for peace in Israel?"
"946","/issue/web-only/why-laudato-si-perfect-encyclical-millennials","http://americamagazine.org/issue/web-only/why-laudato-si-perfect-encyclical-millennials",NA,"45","43","0:02:40","26","76.92%","62.22%","$0.00","Why 'Laudato Si’' is the Perfect Encyclical for Millennials"
"947","/media/videos/daniel-berrigan-funeral-recap","http://americamagazine.org/media/videos/daniel-berrigan-funeral-recap",NA,"45","41","0:01:16","2","50.00%","44.44%","$0.00","Daniel Berrigan Funeral | Recap"
"948","/users/​helen-alvaré","http://americamagazine.org/users/​helen-alvaré",NA,"45","39","0:00:26","28","44.44%","42.22%","$0.00","​Helen Alvaré"
"949","/content/all-things/are-catholic-schools-bad-us-education","http://americamagazine.org/content/all-things/are-catholic-schools-bad-us-education",NA,"44","44","0:08:48","42","83.33%","93.18%","$0.00","Are Catholic Schools Bad for U.S. Education?"
"950","/content/all-things/convert-maker-questions-father-c-john-mccloskey","http://americamagazine.org/content/all-things/convert-maker-questions-father-c-john-mccloskey",NA,"44","41","0:15:39","40","67.50%","88.64%","$0.00","The Convert Maker: Questions for Father C. John McCloskey"
"951","/content/all-things/mary-mackillop-patron-saint-sexual-abuse-victims","http://americamagazine.org/content/all-things/mary-mackillop-patron-saint-sexual-abuse-victims",NA,"44","38","0:04:03","38","81.58%","86.36%","$0.00","Mary MacKillop: Patron Saint of Sexual Abuse Victims?"
"952","/content/dispatches/pope-francis-gospel-marginalized-where-our-credibility-found-and-revealed","http://americamagazine.org/content/dispatches/pope-francis-gospel-marginalized-where-our-credibility-found-and-revealed",NA,"44","41","0:05:51","41","82.93%","88.64%","$0.00","Pope Francis: ‘The Gospel of the Marginalized Is Where Our Credibility Is Found and Revealed’"
"953","/content/good-word/legacy-constantine","http://americamagazine.org/content/good-word/legacy-constantine",NA,"44","41","0:12:36","41","92.68%","93.18%","$0.00","The Legacy of Constantine"
"954","/issue/554/faith-focus/dan-lord-hollywood-priest","http://americamagazine.org/issue/554/faith-focus/dan-lord-hollywood-priest",NA,"44","41","0:03:42","40","82.50%","86.36%","$0.00","Dan Lord, Hollywood Priest"
